date,home_team,away_team,home_form,away_form,home_avg_goals_for,away_avg_goals_for,home_avg_goals_against,away_avg_goals_against,home_win_pct,away_win_pct,home_clean_sheet_pct,away_clean_sheet_pct,home_wc_experience,away_wc_experience,h2h_home_strength,elo_diff,fifa_rank_diff,outcome
2021-07-07,Tunisia,France,0.3333333333333333,0.6666666666666666,1.3,2.2,1.3,1.3,0.36585365853658536,0.5853658536585366,0.1,0.3,0.1,0.1,0.5,-376.79999999999995,-27.0,2
2021-07-08,Tunisia,Canada,0.3333333333333333,0.4666666666666667,1.1,1.6,1.3,2.1,0.35714285714285715,0.2549019607843137,0.1,0.1,0.1,0.1,0.0,-32.299999999999955,-2.0,2
2021-07-09,Serbia,Portugal,0.4666666666666667,1.0,2.1,2.5,2.2,0.7,0.4166666666666667,0.7,0.1,0.4,0.1,0.1,0.5,-265.5999999999999,-21.0,0
2021-07-10,Argentina,Serbia,0.7333333333333333,0.6666666666666666,2.2,2.4,1.2,2.5,0.631578947368421,0.43243243243243246,0.1,0.1,0.1,0.1,0.5,295.5999999999999,25.0,0
2021-07-10,Senegal,Serbia,0.6666666666666666,0.6666666666666666,2.1,2.2,1.8,2.5,0.4,0.42105263157894735,0.1,0.1,0.1,0.1,0.25,29.0,5.0,2
2021-07-11,Australia,Costa Rica,0.13333333333333333,0.4666666666666667,2.2,1.2,1.8,1.4,0.24390243902439024,0.18,0.3,0.1,0.1,0.1,0.5,79.09999999999991,8.0,2
2021-07-12,Jamaica,Poland,0.06666666666666667,0.6666666666666666,1.7,1.1,2.4,1.1,0.2558139534883721,0.39473684210526316,0.0,0.3,0.1,0.1,0.25,-180.30000000000018,-22.0,2
2021-07-13,Iran,Argentina,0.4,0.7333333333333333,2.1,2.2,2.4,1.1,0.3,0.6410256410256411,0.2,0.2,0.1,0.1,0.5,-301.29999999999995,-27.0,0
2021-07-14,Wales,France,0.4,0.6666666666666666,2.1,2.2,2.1,1.3,0.2641509433962264,0.5952380952380952,0.1,0.3,0.1,0.1,0.5,-329.70000000000005,-29.0,2
2021-07-15,New Zealand,Canada,0.26666666666666666,0.4666666666666667,1.1,1.7,1.7,2.0,0.2,0.2692307692307692,0.2,0.1,0.1,0.1,0.5,-145.79999999999995,-18.0,2
2021-07-16,Ecuador,Netherlands,0.8,0.6666666666666666,1.9,2.3,1.5,1.6,0.4594594594594595,0.7346938775510204,0.2,0.1,0.1,0.1,0.5,-209.5999999999999,-15.0,0
2021-07-17,New Zealand,Jordan,0.06666666666666667,0.26666666666666666,1.1,0.6,1.8,1.7,0.1951219512195122,0.17073170731707318,0.1,0.0,0.1,0.1,0.25,11.700000000000045,-2.0,0
2021-07-18,England,Peru,0.8666666666666667,0.4,2.4,1.1,0.6,1.2,0.6818181818181818,0.325,0.6,0.2,0.1,0.1,0.5,373.3000000000002,36.0,0
2021-07-19,Jamaica,Algeria,0.06666666666666667,0.6,1.7,1.7,2.4,1.3,0.25,0.37209302325581395,0.0,0.3,0.1,0.1,0.5,-102.90000000000009,-12.0,2
2021-07-19,Jamaica,Nigeria,0.06666666666666667,0.4666666666666667,2.0,1.4,2.7,1.6,0.24444444444444444,0.32075471698113206,0.0,0.1,0.1,0.1,0.6666666666666666,-114.90000000000009,-13.0,0
2021-07-20,Jamaica,Ukraine,0.26666666666666666,0.7333333333333333,1.9,2.0,2.6,1.9,0.2608695652173913,0.30434782608695654,0.0,0.1,0.1,0.1,0.5,-197.80000000000018,-21.0,2
2021-07-21,Tunisia,Denmark,0.3333333333333333,0.4,1.2,0.9,1.5,0.9,0.3488372093023256,0.40540540540540543,0.0,0.3,0.1,0.1,0.5,-189.5999999999999,-13.0,0
2021-07-22,Mexico,Australia,0.26666666666666666,0.06666666666666667,1.0,2.1,1.3,2.1,0.3235294117647059,0.23809523809523808,0.1,0.2,0.1,0.1,0.5,127.90000000000009,11.0,0
2021-07-23,Mexico,Belgium,0.4,0.8,1.1,1.8,1.2,0.7,0.34285714285714286,0.5853658536585366,0.2,0.4,0.1,0.1,0.5,-136.9000000000001,-11.0,0
2021-07-24,Morocco,Italy,0.6,0.6666666666666666,1.9,1.8,1.8,1.5,0.3333333333333333,0.4186046511627907,0.3,0.2,0.1,0.1,0.5,-13.200000000000045,-4.0,2
2021-07-25,Colombia,Curacao,0.2,0.06666666666666667,1.8,1.1,1.6,2.2,0.48936170212765956,0.12195121951219512,0.1,0.1,0.1,0.1,0.5,327.10000000000014,34.0,0
2021-07-26,Australia,Algeria,0.06666666666666667,0.7333333333333333,1.8,2.0,2.1,1.4,0.23255813953488372,0.38636363636363635,0.2,0.3,0.1,0.1,0.5,49.59999999999991,4.0,0
2021-07-27,Scotland,Tunisia,0.2,0.4666666666666667,1.5,1.3,2.5,1.5,0.19047619047619047,0.36363636363636365,0.0,0.0,0.1,0.1,0.5,-66.0,-12.0,2
2021-07-28,Croatia,Austria,0.8666666666666667,0.2,2.7,1.9,1.9,2.3,0.5833333333333334,0.5,0.2,0.0,0.1,0.1,0.5,121.60000000000014,12.0,0
2021-07-28,Portugal,Ukraine,0.8,0.7333333333333333,2.8,2.2,1.3,1.9,0.6862745098039216,0.3191489361702128,0.3,0.1,0.1,0.1,0.75,251.39999999999986,20.0,0
2021-07-29,Qatar,France,0.4,0.8666666666666667,1.6,2.2,2.0,1.2,0.41025641025641024,0.6046511627906976,0.2,0.3,0.1,0.1,0.5,-366.70000000000005,-35.0,2
2021-07-30,Nigeria,United States,0.4666666666666667,0.8,1.3,1.7,1.8,1.1,0.3148148148148148,0.47619047619047616,0.0,0.3,0.1,0.1,0.5,-161.70000000000005,-16.0,2
2021-07-31,Ukraine,Japan,0.5333333333333333,0.8,2.0,2.8,1.8,2.3,0.3125,0.5,0.1,0.0,0.1,0.1,0.5,-30.5,-7.0,1
2021-08-01,Tunisia,Austria,0.6,0.0,1.5,1.9,1.6,2.3,0.37777777777777777,0.4888888888888889,0.0,0.0,0.1,0.1,0.5,-87.29999999999995,-6.0,2
2021-08-02,Japan,Chile,0.6666666666666666,0.4,2.6,1.9,2.2,1.9,0.4864864864864865,0.27906976744186046,0.0,0.1,0.1,0.1,0.5,138.30000000000018,21.0,0
2021-08-03,Colombia,Portugal,0.4,0.8,1.7,2.7,1.4,1.1,0.5,0.6923076923076923,0.2,0.4,0.1,0.1,0.5,-145.89999999999986,-8.0,1
2021-08-04,Denmark,Japan,0.3333333333333333,0.6666666666666666,0.9,2.6,1.0,2.1,0.39473684210526316,0.5,0.3,0.1,0.1,0.1,0.5,64.19999999999982,2.0,0
2021-08-05,Wales,Poland,0.4,0.8,1.9,1.1,2.0,1.2,0.25925925925925924,0.41025641025641024,0.1,0.2,0.1,0.1,0.5,-30.300000000000182,-7.0,0
2021-08-06,Mexico,Italy,0.5333333333333333,0.6666666666666666,1.2,1.9,1.2,1.6,0.3611111111111111,0.4318181818181818,0.2,0.1,0.1,0.1,0.5,-48.5,-9.0,1
2021-08-07,France,Poland,0.8666666666666667,0.6,2.0,1.2,1.2,1.3,0.6136363636363636,0.4,0.3,0.2,0.1,0.1,0.5,299.39999999999986,22.0,0
2021-08-07,Argentina,Ukraine,0.6666666666666666,0.4,2.2,2.0,1.3,1.6,0.625,0.30612244897959184,0.2,0.1,0.1,0.1,0.5,281.39999999999986,24.0,2
2021-08-08,Mexico,Chile,0.5333333333333333,0.4,1.1,1.9,1.0,2.0,0.35135135135135137,0.2727272727272727,0.3,0.1,0.1,0.1,0.5,190.4000000000001,20.0,0
2021-08-09,Scotland,Panama,0.2,0.3333333333333333,1.6,1.4,2.6,2.1,0.18604651162790697,0.20930232558139536,0.0,0.1,0.1,0.1,0.5,-49.5,-5.0,1
2021-08-10,Italy,Panama,0.5333333333333333,0.4,1.8,1.4,1.6,2.1,0.4222222222222222,0.20454545454545456,0.1,0.1,0.1,0.1,0.75,242.5,26.0,0
2021-08-11,Netherlands,Nigeria,0.4666666666666667,0.4666666666666667,2.0,1.4,1.7,2.0,0.72,0.3090909090909091,0.1,0.0,0.1,0.1,0.875,292.79999999999995,26.0,0
2021-08-12,Senegal,Iran,0.4666666666666667,0.4,2.1,2.4,1.7,2.6,0.3888888888888889,0.3170731707317073,0.1,0.1,0.1,0.1,0.5,34.700000000000045,7.0,2
2021-08-13,Senegal,Netherlands,0.4,0.6,1.9,2.0,1.8,1.5,0.3783783783783784,0.7254901960784313,0.1,0.2,0.1,0.1,0.0,-195.0999999999999,-14.0,1
2021-08-14,Jordan,Saudi Arabia,0.26666666666666666,0.2,0.6,1.6,1.8,2.2,0.16666666666666666,0.20754716981132076,0.0,0.1,0.1,0.1,0.5,-114.29999999999995,-8.0,2
2021-08-15,Belgium,United States,0.6,0.8,1.8,1.8,0.9,1.1,0.5714285714285714,0.4883720930232558,0.4,0.3,0.1,0.1,0.5,140.70000000000005,9.0,0
2021-08-16,Jamaica,Peru,0.2,0.3333333333333333,2.0,1.1,2.9,1.4,0.2553191489361702,0.3170731707317073,0.0,0.1,0.1,0.1,0.5,-103.5,-6.0,1
2021-08-16,Japan,Italy,0.6666666666666666,0.7333333333333333,2.5,1.8,2.0,1.5,0.48717948717948717,0.43478260869565216,0.1,0.1,0.1,0.1,0.5,-100.59999999999991,-8.0,0
2021-08-17,France,Senegal,0.8666666666666667,0.26666666666666666,2.0,1.7,1.2,1.7,0.6222222222222222,0.3684210526315789,0.3,0.1,0.1,0.1,1.0,267.0999999999999,19.0,0
2021-08-18,Nigeria,Iran,0.26666666666666666,0.6,1.3,2.3,2.2,2.4,0.30357142857142855,0.3333333333333333,0.0,0.1,0.1,0.1,0.5,-63.0,-5.0,0
2021-08-19,Peru,Jamaica,0.4,0.26666666666666666,1.5,1.9,1.7,2.9,0.30952380952380953,0.25,0.1,0.0,0.1,0.1,0.5,103.5,6.0,2
2021-08-20,Wales,Peru,0.6,0.2,2.0,1.6,2.1,2.0,0.2727272727272727,0.3023255813953488,0.1,0.1,0.1,0.1,0.5,46.5,9.0,0
2021-08-21,Chile,Poland,0.2,0.4,2.1,1.2,2.2,1.4,0.26666666666666666,0.3902439024390244,0.1,0.2,0.1,0.1,0.5,-90.30000000000018,-15.0,2
2021-08-22,Japan,Austria,0.6666666666666666,0.2,2.9,2.1,2.2,2.3,0.5,0.5,0.1,0.0,0.1,0.1,0.5,38.100000000000136,5.0,1
2021-08-23,Qatar,Curacao,0.4,0.0,1.5,1.0,2.1,2.1,0.4,0.11904761904761904,0.2,0.1,0.1,0.1,1.0,136.79999999999995,10.0,1
2021-08-24,Brazil,Portugal,0.8,0.6666666666666666,2.3,2.3,1.2,1.1,0.7551020408163265,0.6792452830188679,0.3,0.4,0.1,0.1,0.5,26.5,2.0,0
2021-08-25,Ecuador,England,0.8,0.8666666666666667,2.2,2.4,1.5,0.7,0.47368421052631576,0.6888888888888889,0.2,0.5,0.1,0.1,0.0,-278.70000000000005,-18.0,2
2021-08-25,Iran,Morocco,0.4,0.6,1.9,1.9,2.2,1.8,0.32558139534883723,0.32558139534883723,0.1,0.3,0.1,0.1,0.6666666666666666,-137.79999999999995,-14.0,0
2021-08-26,Peru,United States,0.13333333333333333,0.6,1.6,1.7,2.1,1.0,0.29545454545454547,0.4772727272727273,0.1,0.3,0.1,0.1,0.5,-173.10000000000014,-23.0,1
2021-08-27,Algeria,Japan,0.6666666666666666,0.5333333333333333,2.0,2.5,1.5,1.7,0.37777777777777777,0.4878048780487805,0.3,0.1,0.1,0.1,0.5,-125.40000000000009,-16.0,0
2021-08-28,England,South Korea,1.0,0.13333333333333333,2.1,1.3,0.7,1.9,0.6956521739130435,0.35,0.5,0.1,0.1,0.1,0.5,283.70000000000005,16.0,0
2021-08-29,Denmark,Costa Rica,0.4666666666666667,0.6,0.9,1.4,1.0,1.4,0.41025641025641024,0.19607843137254902,0.3,0.1,0.1,0.1,0.5,219.0999999999999,22.0,2
2021-08-30,Belgium,Morocco,0.6,0.4,1.9,1.7,0.9,1.7,0.5813953488372093,0.3181818181818182,0.4,0.3,0.1,0.1,0.5,101.60000000000014,6.0,0
2021-08-31,Chile,Scotland,0.0,0.06666666666666667,1.7,1.7,2.0,2.5,0.2608695652173913,0.18181818181818182,0.1,0.0,0.1,0.1,0.5,53.09999999999991,2.0,0
2021-09-01,Austria,Tunisia,0.26666666666666666,0.4,2.0,1.5,2.1,1.9,0.48936170212765956,0.3695652173913043,0.0,0.0,0.1,0.1,0.5,87.29999999999995,6.0,2
2021-09-02,Japan,Uruguay,0.4666666666666667,0.06666666666666667,2.4,1.8,1.8,1.7,0.47619047619047616,0.4090909090909091,0.1,0.1,0.1,0.1,0.5,-71.09999999999991,-6.0,2
2021-09-03,South Korea,Mexico,0.13333333333333333,0.6666666666666666,1.2,1.4,2.1,1.1,0.34146341463414637,0.3684210526315789,0.1,0.3,0.1,0.1,0.5,-87.29999999999995,-1.0,2
2021-09-04,England,Algeria,1.0,0.8,2.4,2.1,0.7,1.8,0.7021276595744681,0.391304347826087,0.5,0.2,0.1,0.1,0.5,373.9000000000001,30.0,1
2021-09-04,Serbia,Brazil,0.6666666666666666,0.8,2.2,2.4,2.4,1.3,0.4358974358974359,0.76,0.1,0.3,0.1,0.1,0.5,-292.0999999999999,-23.0,2
2021-09-05,Mexico,Chile,0.8666666666666667,0.2,1.6,1.8,1.1,1.8,0.38461538461538464,0.2765957446808511,0.3,0.2,0.1,0.1,0.5,190.4000000000001,20.0,2
2021-09-06,South Korea,Saudi Arabia,0.06666666666666667,0.2,1.0,1.7,2.1,2.1,0.3333333333333333,0.2222222222222222,0.1,0.1,0.1,0.1,0.5,101.10000000000014,15.0,0
2021-09-07,Morocco,Argentina,0.2,0.6,1.6,2.1,1.8,1.4,0.3111111111111111,0.6097560975609756,0.2,0.2,0.1,0.1,0.0,-163.5,-13.0,2
2021-09-08,Jordan,Canada,0.26666666666666666,0.6666666666666666,0.7,1.4,1.7,1.7,0.16279069767441862,0.2830188679245283,0.0,0.2,0.1,0.1,0.3333333333333333,-157.5,-16.0,1
2021-09-09,Switzerland,Cape Verde,0.06666666666666667,0.26666666666666666,1.6,1.2,2.6,2.4,0.425531914893617,0.1891891891891892,0.0,0.1,0.1,0.1,0.5,312.5,33.0,0
2021-09-10,Cape Verde,Jamaica,0.2,0.4666666666666667,1.3,2.3,2.5,3.1,0.18421052631578946,0.2653061224489796,0.1,0.0,0.1,0.1,0.5,-36.299999999999955,-2.0,0
2021-09-11,Japan,Spain,0.26666666666666666,0.6,2.1,2.6,1.7,1.2,0.46511627906976744,0.5555555555555556,0.1,0.4,0.1,0.1,0.5,-246.39999999999986,-12.0,2
2021-09-12,Italy,Curacao,0.6666666666666666,0.06666666666666667,1.9,1.0,1.8,1.7,0.425531914893617,0.11627906976744186,0.1,0.2,0.1,0.1,0.5,352.70000000000005,37.0,1
2021-09-13,Tunisia,Egypt,0.6,0.2,1.7,1.1,1.8,1.6,0.3829787234042553,0.21052631578947367,0.0,0.1,0.1,0.1,0.8333333333333334,-32.799999999999955,3.0,0
2021-09-13,Switzerland,South Korea,0.2,0.26666666666666666,1.7,0.9,2.6,1.8,0.4375,0.3488372093023256,0.0,0.1,0.1,0.1,0.5,83.09999999999991,5.0,0
2021-09-14,Brazil,Scotland,0.8,0.06666666666666667,2.4,1.4,1.3,2.5,0.7647058823529411,0.17777777777777778,0.3,0.0,0.1,0.1,0.8,438.79999999999995,38.0,0
2021-09-15,Cape Verde,Spain,0.4,0.8,1.4,3.0,2.4,1.1,0.20512820512820512,0.5675675675675675,0.1,0.5,0.1,0.1,0.5,-511.0,-42.0,2
2021-09-16,Ecuador,Germany,0.6,0.6,2.1,0.9,1.6,0.9,0.46153846153846156,0.5208333333333334,0.1,0.6,0.1,0.1,0.0,-123.20000000000005,-13.0,2
2021-09-17,France,Egypt,1.0,0.13333333333333333,2.2,1.2,1.3,1.8,0.6304347826086957,0.20512820512820512,0.2,0.1,0.1,0.1,0.5,344.0,30.0,0
2021-09-18,Canada,Wales,0.7333333333333333,0.6,1.6,2.2,1.7,2.0,0.2777777777777778,0.2857142857142857,0.2,0.2,0.1,0.1,0.5,-14.799999999999955,4.0,2
2021-09-19,Brazil,Jordan,0.8,0.26666666666666666,2.5,0.8,1.3,1.8,0.7692307692307693,0.1590909090909091,0.3,0.0,0.1,0.1,1.0,498.0,40.0,0
2021-09-20,Algeria,United States,0.6666666666666666,0.4666666666666667,2.3,1.8,2.1,1.1,0.3829787234042553,0.4666666666666667,0.1,0.3,0.1,0.1,0.5,-173.70000000000005,-17.0,1
2021-09-21,Austria,Belgium,0.26666666666666666,0.6,1.8,1.8,2.1,0.8,0.4791666666666667,0.5909090909090909,0.0,0.5,0.1,0.1,0.5,-227.10000000000014,-15.0,2
2021-09-22,Italy,Curacao,0.5333333333333333,0.13333333333333333,2.2,1.3,2.0,2.1,0.4166666666666667,0.11363636363636363,0.1,0.1,0.1,0.1,0.5,352.70000000000005,37.0,1
2021-09-22,Argentina,Austria,0.6,0.26666666666666666,2.2,1.6,1.4,2.1,0.6190476190476191,0.46938775510204084,0.2,0.0,0.1,0.1,0.5,289.0,22.0,1
2021-09-23,Morocco,Egypt,0.0,0.06666666666666667,1.6,1.2,2.0,2.0,0.30434782608695654,0.2,0.1,0.1,0.1,0.1,0.5,180.0,18.0,1
2021-09-24,Germany,Curacao,0.7333333333333333,0.2,1.1,1.1,1.0,1.9,0.5306122448979592,0.1111111111111111,0.5,0.1,0.1,0.1,1.0,345.10000000000014,38.0,0
2021-09-25,Wales,Japan,0.8,0.26666666666666666,2.3,2.0,2.0,2.0,0.2982456140350877,0.45454545454545453,0.2,0.1,0.1,0.1,0.5,-78.30000000000018,-13.0,2
2021-09-26,Qatar,Curacao,0.4666666666666667,0.2,1.3,1.0,1.9,1.9,0.3902439024390244,0.10869565217391304,0.3,0.1,0.1,0.1,0.8333333333333334,136.79999999999995,10.0,0
2021-09-27,Ecuador,Peru,0.4,0.13333333333333333,2.0,1.7,1.5,2.1,0.45,0.28888888888888886,0.1,0.1,0.1,0.1,0.5,94.60000000000014,18.0,2
2021-09-28,Netherlands,Curacao,0.4666666666666667,0.2,2.0,1.0,1.4,2.0,0.7115384615384616,0.10638297872340426,0.2,0.1,0.1,0.1,0.75,431.5,40.0,0
2021-09-29,Portugal,France,0.4666666666666667,1.0,2.4,2.3,1.3,1.3,0.6666666666666666,0.6382978723404256,0.4,0.2,0.1,0.1,0.5,-30.5,-3.0,2
2021-09-30,Senegal,Peru,0.06666666666666667,0.3333333333333333,1.7,1.9,1.7,2.2,0.358974358974359,0.30434782608695654,0.1,0.0,0.1,0.1,0.5,109.10000000000014,19.0,2
2021-10-01,Mexico,Switzerland,0.6666666666666666,0.4,1.9,1.9,1.5,2.4,0.375,0.4489795918367347,0.3,0.0,0.1,0.1,0.5,4.2000000000000455,-4.0,2
2021-10-02,Curacao,Tunisia,0.13333333333333333,0.8,0.9,1.9,2.1,1.7,0.10416666666666667,0.3958333333333333,0.1,0.0,0.1,0.1,0.5,-126.70000000000005,-18.0,2
2021-10-02,Australia,Egypt,0.26666666666666666,0.13333333333333333,1.8,1.1,2.0,1.8,0.25,0.1951219512195122,0.2,0.2,0.1,0.1,0.5,16.799999999999955,2.0,2
2021-10-03,Panama,Japan,0.3333333333333333,0.26666666666666666,1.3,2.3,2.0,2.3,0.2,0.4666666666666667,0.1,0.1,0.1,0.1,1.0,-141.9000000000001,-18.0,0
2021-10-04,Peru,Panama,0.4666666666666667,0.4666666666666667,2.4,1.6,2.5,2.1,0.3191489361702128,0.21739130434782608,0.0,0.1,0.1,0.1,0.25,17.09999999999991,-4.0,1
2021-10-05,Jamaica,Cape Verde,0.4666666666666667,0.2,2.3,1.2,2.7,2.4,0.26,0.2,0.0,0.1,0.1,0.1,0.5,36.299999999999955,2.0,2
2021-10-06,England,Iran,0.8666666666666667,0.6,2.5,1.9,0.9,2.1,0.6875,0.3409090909090909,0.5,0.1,0.1,0.1,0.5,298.9000000000001,24.0,0
2021-10-07,Panama,Japan,0.5333333333333333,0.2,1.6,2.4,2.0,2.7,0.2127659574468085,0.45652173913043476,0.1,0.1,0.1,0.1,1.0,-141.9000000000001,-18.0,2
2021-10-08,South Korea,France,0.2,1.0,0.8,2.3,1.7,1.1,0.3409090909090909,0.6458333333333334,0.1,0.2,0.1,0.1,0.5,-286.5999999999999,-18.0,2
2021-10-09,Portugal,Ukraine,0.26666666666666666,0.5333333333333333,2.4,2.1,1.5,1.6,0.6545454545454545,0.32,0.4,0.1,0.1,0.1,0.8333333333333334,251.39999999999986,20.0,0
2021-10-10,Spain,Belgium,0.8,0.6,3.0,1.8,1.1,0.8,0.5789473684210527,0.6,0.5,0.5,0.1,0.1,0.5,57.399999999999864,2.0,0
2021-10-11,Costa Rica,Netherlands,0.6,0.4666666666666667,1.7,2.0,1.5,1.3,0.21153846153846154,0.7169811320754716,0.1,0.3,0.1,0.1,0.0,-334.29999999999995,-31.0,2
2021-10-11,Curacao,Peru,0.06666666666666667,0.5333333333333333,0.8,2.2,2.0,2.4,0.10204081632653061,0.3125,0.1,0.0,0.1,0.1,0.5,-127.29999999999995,-7.0,0
2021-10-12,Japan,Wales,0.4,0.6,2.5,2.5,2.7,2.2,0.46808510638297873,0.29310344827586204,0.1,0.2,0.1,0.1,0.5,78.30000000000018,13.0,0
2021-10-13,South Korea,Serbia,0.2,0.4666666666666667,0.7,2.0,1.8,2.3,0.3333333333333333,0.425,0.1,0.1,0.1,0.1,0.5,9.5,6.0,2
2021-10-14,Netherlands,Switzerland,0.6666666666666666,0.6,2.1,2.2,1.3,2.5,0.7222222222222222,0.46,0.3,0.0,0.1,0.1,0.5,131.5,8.0,0
2021-10-15,Spain,Jordan,0.8,0.06666666666666667,2.8,0.9,1.1,1.8,0.5897435897435898,0.15555555555555556,0.5,0.0,0.1,0.1,0.5,497.0,37.0,2
2021-10-16,Belgium,Tunisia,0.6,0.8,1.8,2.0,1.1,1.7,0.5869565217391305,0.40816326530612246,0.4,0.0,0.1,0.1,0.5,314.4000000000001,21.0,0
2021-10-17,France,Jordan,1.0,0.26666666666666666,2.2,1.1,1.0,1.8,0.6530612244897959,0.17391304347826086,0.2,0.0,0.1,0.1,0.5,502.0,41.0,1
2021-10-18,Canada,Scotland,0.6666666666666666,0.06666666666666667,1.9,1.2,1.8,2.4,0.2727272727272727,0.17391304347826086,0.2,0.0,0.1,0.1,0.5,98.29999999999995,14.0,2
2021-10-19,Belgium,Egypt,0.8,0.3333333333333333,1.9,1.1,1.2,1.5,0.5957446808510638,0.21428571428571427,0.4,0.3,0.1,0.1,0.5,281.60000000000014,24.0,0
2021-10-20,Australia,Switzerland,0.2,0.6,1.5,2.4,2.2,2.7,0.24444444444444444,0.45098039215686275,0.1,0.0,0.1,0.1,0.5,-123.70000000000005,-15.0,2
2021-10-20,Tunisia,Ecuador,0.6,0.4,2.1,1.9,1.9,1.6,0.4,0.43902439024390244,0.0,0.1,0.1,0.1,0.5,-95.20000000000005,-7.0,1
2021-10-21,Peru,Italy,0.5333333333333333,0.4,2.1,2.1,2.4,2.0,0.30612244897959184,0.40816326530612246,0.0,0.1,0.1,0.1,0.75,-225.4000000000001,-30.0,2
2021-10-22,Germany,Poland,0.7333333333333333,0.6,1.2,1.2,0.7,1.3,0.54,0.40476190476190477,0.6,0.2,0.1,0.1,0.5,141.0,15.0,2
2021-10-23,Iran,Tunisia,0.6,0.6666666666666666,1.8,2.1,2.1,2.0,0.3333333333333333,0.39215686274509803,0.1,0.0,0.1,0.1,0.5,75.0,1.0,0
2021-10-24,Italy,Australia,0.5333333333333333,0.2,2.1,1.4,2.1,2.2,0.42,0.2391304347826087,0.1,0.1,0.1,0.1,0.5,176.4000000000001,20.0,0
2021-10-25,Germany,Senegal,0.6666666666666666,0.06666666666666667,1.2,1.8,0.9,2.0,0.5294117647058824,0.35,0.5,0.1,0.1,0.1,0.5,108.70000000000005,12.0,0
2021-10-26,Spain,Curacao,0.6,0.2,2.8,0.9,1.3,1.8,0.575,0.12,0.4,0.1,0.1,0.1,0.5,498.5,41.0,0
2021-10-27,France,Portugal,0.8666666666666667,0.4666666666666667,2.2,2.4,1.1,1.7,0.64,0.6607142857142857,0.1,0.3,0.1,0.1,1.0,30.5,3.0,2
2021-10-28,Uzbekistan,Netherlands,0.4666666666666667,0.8666666666666667,1.3,2.2,1.8,1.4,0.3409090909090909,0.7272727272727273,0.2,0.3,0.1,0.1,0.5,-410.0,-37.0,0
2021-10-29,Peru,Ukraine,0.4666666666666667,0.4666666666666667,2.2,2.2,2.6,1.8,0.3,0.3137254901960784,0.0,0.1,0.1,0.1,0.5,-94.30000000000018,-15.0,2
2021-10-29,Australia,Panama,0.2,0.3333333333333333,1.4,1.6,2.4,2.0,0.23404255319148937,0.20833333333333334,0.0,0.1,0.1,0.1,0.5,66.09999999999991,6.0,0
2021-10-30,England,Costa Rica,0.8666666666666667,0.6,2.4,1.6,0.9,1.6,0.6938775510204082,0.20754716981132076,0.5,0.1,0.1,0.1,0.5,403.4000000000001,34.0,0
2021-10-31,Jordan,Spain,0.3333333333333333,0.8,1.2,2.9,1.7,1.3,0.1702127659574468,0.5853658536585366,0.0,0.4,0.1,0.1,0.5,-497.0,-37.0,2
2021-11-01,Iran,Ecuador,0.6,0.26666666666666666,1.9,2.0,2.3,1.6,0.34782608695652173,0.42857142857142855,0.0,0.1,0.1,0.1,0.5,-20.200000000000045,-6.0,1
2021-11-02,Jordan,Scotland,0.3333333333333333,0.26666666666666666,1.2,1.3,1.6,2.3,0.16666666666666666,0.19148936170212766,0.0,0.0,0.1,0.1,0.5,-59.200000000000045,-2.0,1
2021-11-03,South Korea,Jordan,0.2,0.3333333333333333,0.8,1.2,2.0,1.6,0.32608695652173914,0.16326530612244897,0.1,0.0,0.1,0.1,0.5,215.4000000000001,23.0,0
2021-11-04,Mexico,Egypt,0.4666666666666667,0.26666666666666666,2.0,0.9,1.7,1.4,0.36585365853658536,0.20930232558139536,0.3,0.3,0.1,0.1,0.5,144.70000000000005,13.0,0
2021-11-05,Qatar,Costa Rica,0.6666666666666666,0.4,1.4,1.7,1.9,1.7,0.40476190476190477,0.2037037037037037,0.3,0.1,0.1,0.1,0.3333333333333333,39.59999999999991,1.0,1
2021-11-06,Portugal,Nigeria,0.4666666666666667,0.26666666666666666,2.5,1.2,1.7,2.0,0.6666666666666666,0.3157894736842105,0.3,0.1,0.1,0.1,1.0,334.29999999999995,28.0,0
2021-11-07,Ukraine,Qatar,0.4666666666666667,0.5333333333333333,2.1,1.4,1.8,2.0,0.3269230769230769,0.3953488372093023,0.1,0.2,0.1,0.1,0.5,84.80000000000018,12.0,0
2021-11-08,Saudi Arabia,Curacao,0.2,0.2,1.8,1.1,2.0,2.0,0.21818181818181817,0.11764705882352941,0.1,0.1,0.1,0.1,0.5,115.79999999999995,12.0,0
2021-11-08,Turkey,Morocco,0.3333333333333333,0.06666666666666667,2.0,1.3,2.1,1.9,0.18421052631578946,0.2978723404255319,0.1,0.2,0.1,0.1,0.5,-237.0999999999999,-28.0,2
2021-11-09,Italy,Algeria,0.5333333333333333,0.5333333333333333,2.2,2.4,1.9,2.2,0.43137254901960786,0.375,0.2,0.0,0.1,0.1,1.0,226.0,24.0,0
2021-11-10,Italy,Tunisia,0.7333333333333333,0.4666666666666667,2.3,2.2,1.9,2.1,0.4423076923076923,0.38461538461538464,0.2,0.0,0.1,0.1,1.0,226.0,19.0,2
2021-11-11,Belgium,France,0.8,0.6666666666666666,1.4,2.1,1.1,1.2,0.6041666666666666,0.6274509803921569,0.5,0.1,0.1,0.1,0.75,-62.399999999999864,-6.0,1
2021-11-12,England,Colombia,0.8666666666666667,0.4666666666666667,2.6,1.5,1.1,1.3,0.7,0.4897959183673469,0.4,0.3,0.1,0.1,0.5,173.5,9.0,0
